RowID,UserID,TweetID,Text
2297,19247844,669438180043681792,Why do so many women believe that their genitals don't look "normal?" This study investigates: https://t.co/bIFAI5c6G2
2298,19247844,669449647015010304,5 bad sex habits to break before you get married: https://t.co/0srYG1vCXP https://t.co/Frx4AFBJVC
2299,19247844,669461275936751617,New couple alert? Photos suggest Gigi Hadid and Zayn Malik are spending time together. https://t.co/SvNdnTtnLu
2300,19247844,669473109179809794,The latest on Lamar Odom's health: https://t.co/N9huRCV0py https://t.co/Wdko0kt6XV
2301,19247844,669485151399841792,Found: Your post-turkey weekend plans. Everything that's leaving @Netflix in December: https://t.co/ONDrEJYOW6 https://t.co/9iyBsQYC3b
2302,19247844,669496683143798784,Cyber Monday: The best beauty sales to shop https://t.co/UjdnyAValh
2303,19247844,669508042984136704,.@WhitneyEVEPort got not one
2304,19247844,669517243206733824,.@AmySchumer's hilarious parody engagement photos are the best thing you'll see all week: https://t.co/rvmTEdx5FD https://t.co/BATYKnX7b2
2305,19247844,669525109091250176,If we were 12 inches tall
2306,19247844,669529598284210176,Travel-friendly Thanksgiving hairstyle ideas inspired by these jet-set celebs: https://t.co/WV6mxGlK8b https://t.co/AK3sZfVHUN
2307,19247844,669532509131116544,Everything that happened backstage after @BindiIrwin and @DerekHough won @DancingABC: https://t.co/61kURPmZWo https://t.co/6xIno3KAx6
2308,19247844,669537027638083586,The best at-home hair glosses for your shiniest hair
2309,19247844,669540824385003520,Travel-friendly Thanksgiving hairstyle ideas inspired by these jet-set celebs: https://t.co/yXrGvTcZlU https://t.co/RnaJN407FZ
2310,19247844,669545528070414336,Everything new that's coming to @Netflix in December: https://t.co/cfVMSPpJKM https://t.co/oQE0e4ccoO
2311,19247844,669549540404498433,Can you guess the Kardashian-Jenner sister from just their eye makeup? https://t.co/A5aXQa4iib https://t.co/LKESG5ghdS
2312,19247844,669554697150271488,This new screening test can help predict your fertility in the future: https://t.co/vTc5ArsHle https://t.co/WRHFqTN4gY
2313,19247844,669558679902027777,Get a little snap-happy around the holidays? Try these makeup artist tricks for looking good in photos: https://t.co/FcU93Jq8yi
2314,19247844,669562693876060160,.@GeorgiaMJagger has some brilliant ideas about how to wear your hair &amp; makeup this weekend: https://t.co/zu9D9FS2ga https://t.co/9Kk38RbzMj
2315,19247844,669566788338892800,What to do if you run into your ex when you're home for Thanksgiving: https://t.co/FqwOXPedof https://t.co/TFSODzLRDr
2316,19247844,669569357354303490,A new hair color AND a new romance?it's been quite a week for @ZaynMalik! https://t.co/cKAoZVa7sU https://t.co/39ikwyzNFZ
2317,19247844,669573877253718016,Selfies for charity? Yep
2318,19247844,669576519925243904,.@KylieJenner finally addresses those rumors about her breakup with @Tyga: https://t.co/Dnxmmditaq https://t.co/3Yy8nquFk8
2319,19247844,669580802003476480,Do you know what "grass-fed" really means? 5 food labels all meat-eaters should understand: https://t.co/1EAHoYAcoA https://t.co/0mJ3prLdaa
2320,19247844,669585759343665153,Big decision to make? Maybe you SHOULDN'T sleep on it after all. Here's why: https://t.co/jrpwQ4rpmh
2321,19247844,669589706062082048,Holiday gift ideas for the newest additions to your shopping list?your in-laws: https://t.co/xLpRxphLfo https://t.co/GKw9jBsBpT
2322,19247844,669595875170263040,Microneedling: Is it actually a safe alternative to lip injections? https://t.co/7auWcn7EpJ https://t.co/YXaCfM6LvZ
2323,19247844,669601008444682245,.@NateBerkus and @JeremiahBrent's kitchen is giving us major apartment envy?take a look: https://t.co/vwcn2H5hJI https://t.co/dz2ALGUxk4
2324,19247844,669605103515664384,.@JessicaSimpson celebrated her new gym line by sharing her leg-toning secrets with us: https://t.co/csqNhXJsc6 https://t.co/2r6fq3yyYj
2325,19247844,669611417079816192,Our favorite Thanksgiving TV episodes to binge on before you binge on that turkey: https://t.co/0xQVrIxR53
2326,19247844,669616917028732930,#Empire's @ThisIsJamila reveals that things will "get a little steamier" with Hakeem and Laura: https://t.co/ayAGi4TfRP
2327,19247844,669621063047884800,Ready
2328,19247844,669625295050272768,How to turn your hobby into a full-time job?research says it pays off: https://t.co/AnBMfKfeEE
2329,19247844,669630620226740225,When it comes to ?? money
2330,19247844,669635971923755008,.@GilbertLiz shares her genius advice on how to have more energy: https://t.co/4xdFbgoat3 https://t.co/8EndJS9WcS
2331,19247844,669640372956602368,Found: Your post-turkey weekend plans. Everything that's leaving @Netflix in December: https://t.co/wUYyvt1pyi https://t.co/E0Jqfi9Nya
2332,19247844,669640567853293568,RT @KeringGroup: 'It is important we continue to talk about #VAW to give men &amp; women alike the courage to stop the cycle' @salmahayek
https?,2015-11-25 22:15:27,31,True
2333,19247844,669644043903754240,RT @StellaMcCartney: Today is the International Day for The Elimination of Violence Against Women. Join our campaign and #BeHerVoice. https?
2334,19247844,669644624118595584,How to protect your nails when you're stuck scraping cranberry sauce off all those dishes: https://t.co/hwMCQkJt47 https://t.co/yaSYPmeo9g
2335,19247844,669648882855501824,5 bad sex habits to break before you get married: https://t.co/BsGkLg9yfm https://t.co/8Jsia17SLt
2336,19247844,669654185114279936,Cyber Monday: The best beauty sales to shop https://t.co/sYRAsIPOUc
2337,19247844,669659846418038784,SPONSORED: Check out @ArianaGrande's must have scent #ARI - the perfect gift this season at https://t.co/x4pgRbZXSF https://t.co/KPe08AS4Xt
2338,19247844,669664838315089920,Thanksgiving clean-up tips for messy eaters (and messy chefs) thanks to @Handy: https://t.co/s8t1R2qVAR https://t.co/i7uc1NblI9
2339,19247844,669670271146684417,Wine mouth? No worries. ???? Just roll with it?with these extra-pigmented dark lipsticks: https://t.co/l6g2xLm9ut https://t.co/SIdMcfHre9
2340,19247844,669674339143458817,Everything new that's coming to @Netflix in December: https://t.co/HozlIfNYQP https://t.co/ffL6bJ405L
2341,19247844,669678621477441536,Can you guess the Kardashian-Jenner sister from just their eye makeup? https://t.co/tWMVlDknvK https://t.co/uzd1Kpz800
2342,19247844,669683971903651840,.@KylieJenner finally addresses those rumors about her breakup with @Tyga: https://t.co/ZkFAioFSEy https://t.co/Ic4pW9Iq7P
2343,19247844,669689215819620352,Mystery solved! The reason why thin eyebrows were so hot in the '90s: https://t.co/9ayVJriZsA https://t.co/wjRgke21ic
2344,19247844,669743251637800960,.@WhitneyEVEPort got not one
2345,19247844,669754891993268224,.@AmySchumer's hilarious parody engagement photos are the best thing you'll see all week: https://t.co/Qty4Ojysdp https://t.co/n0BOx620kj
2346,19247844,669766395656278017,Your favorite 90210 stars went through some maje beauty transformations over the years: https://t.co/gB20tAVSMi #TBT https://t.co/TnN0BOtYAn
2347,19247844,669777851344945152,A new hair color AND a new romance?it's been quite a week for @ZaynMalik! https://t.co/0jS7tMBB1Q https://t.co/lNhbYA1jH4
2348,19247844,669789390395334656,.@JessicaSimpson celebrated her new gym line by sharing her leg-toning secrets with us: https://t.co/pmn7frw2Ba https://t.co/k1CVKZde73
2349,19247844,669801130721943556,.@NateBerkus and @JeremiahBrent's kitchen is giving us major apartment envy?take a look: https://t.co/zfXNbaf9m1 https://t.co/WbdzJONrJT
2350,19247844,669812474175188992,The scary health risk of a high-stress job: https://t.co/UldMdo3Qag https://t.co/Az7f2v0Ur1
2351,19247844,669823838729973760,Solid proof that Queen Letizia of Spain is the boss of power makeup: https://t.co/771B7dZPT7 https://t.co/P72u6d2Klj
2352,19247844,669835396239532032,Yes
2353,19247844,669846827609493505,Baby
2354,19247844,669858288335503360,Are Tinder dudes different from Hinge guys? The types of men you'll find on every dating app: https://t.co/jIBedN0cro
2355,19247844,669870006025498625,Johnny Depp shares the things he loves most about Amber Heard and it's adorable: https://t.co/MIqyjnVtvr https://t.co/ItEOim3AFe
2356,19247844,669882133142503424,The surprising new treatment for women with sexual dysfunction: https://t.co/pVorANAoAx
2357,19247844,669893505758687232,14 risk factors for stroke that every young woman should know: https://t.co/mUC9K0AgVR
2358,19247844,669905550893797376,Mobile manners: millennials' most annoying smartphone habits https://t.co/S62AXWUggW https://t.co/1JGB7MelMN
2359,19247844,669917485110575104,The wedding vendor you forgot to budget for: A social media strategist. Seriously: https://t.co/2oxoB7GUxx https://t.co/JUDWrTah8I
2360,19247844,669922819870953472,It's not just you?over 90% of other Americans are also stressed about money: https://t.co/OXDjZUNK9E
2361,19247844,669926771349942273,A butt like Kate Hudson's for under $100? Where do we sign up? https://t.co/W5xfelYcUA https://t.co/USYyjollFu
2362,19247844,669930212738662400,Care to pause your Thanksgiving prep for a sec? Say hello to our new favorite hair idea for the holiday season: https://t.co/iF32sNJGX1
2363,19247844,669934340198047744,10 reasons we're thankful for Jennifer Lawrence this Thanksgiving: https://t.co/qbRiMIId87 https://t.co/CEiMgmTM8H
2364,19247844,669939967913775105,These Thanksgiving turkey recipes are here to help you say no to boring birds: https://t.co/O9EVarTd4L https://t.co/qZ2FwGC7fJ
2365,19247844,669944730982227968,Of COURSE @ChrissyTeigen's Instagram is serving up some major Thanksgiving inspiration: https://t.co/MpIYTuQXLL https://t.co/yR7wjnlp2a
2366,19247844,669944975661113344,We turned to @Etsy for the ultimate guide to gifts for women that will really stand out:  https://t.co/rYtxvq3XoZ https://t.co/e2r7emzMMZ
2367,19247844,669949887665078272,The best celebrity Instagrams of Thanksgiving so far: https://t.co/XCuHlKCvlL https://t.co/3QNFmI8u8q
2368,19247844,669955524864180225,Our favorite Thanksgiving TV episodes to binge on before you binge on that turkey: https://t.co/g19gjUrWBi
2369,19247844,669960124757352449,Time to step up your turkey game! How the best chefs cook their Thanksgiving turkey: https://t.co/tKEWZI8Wao https://t.co/kwIODzm6GQ
2370,19247844,669965423950077952,Adele can save your Thanksgiving
2371,19247844,669970867967905794,.@KimZolciak's daughter gets her lips done by @KylieJenner's doctor: https://t.co/6622B0NGKb https://t.co/r7543DWvgz
2372,19247844,669976130707988480,Gifts to go: 19 totally legit presents you can grab at @Starbucks: https://t.co/IvvcbHLUD5
2373,19247844,669981477006876677,Bet you didn't know these health benefits of your favorite Thanksgiving foods: https://t.co/cJsb63vTRH https://t.co/A2j7wxZUvE
2374,19247844,669987609725267969,Attention Black Friday shoppers?here are the best hairstyles for trying on clothes tomorrow: https://t.co/IZ1uR0DFaV https://t.co/5bRaKrO0Up
2375,19247844,669992855579066369,Travel-friendly holiday hairstyle ideas inspired by these jet-set celebs: https://t.co/nmoDx5i3We https://t.co/VE1dYDe6W2
2376,19247844,669997209455316993,The average cost of a Thanksgiving dinner is NOT what we expected: https://t.co/FL7qJ9Kz2q https://t.co/8ErGSoNThB
2377,19247844,670003429985656832,A Thanksgiving treat: The cutest puppies ever with your favorite celebs. Come see: https://t.co/kXStSvWODM https://t.co/5UofqpuDtI
2378,19247844,670008964294291456,Pumpkin spice isn't just for lattes! Get your Thanksgiving beauty on with these pumpkin-hued lipsticks: https://t.co/i92cGNPXIH
2379,19247844,670020832111009792,Is "impostor syndrome" impacting your work? https://t.co/6EzymoKYxt https://t.co/dHEDJaLVlJ
2380,19247844,670032396750872576,What to do if you run into your ex when you're home for Thanksgiving this weekend: https://t.co/VyoVctz8jt https://t.co/LtNzLD5Elm
2381,19247844,670044406037274624,12 well-known women you didn't know were refugees: https://t.co/slb22e7x6f https://t.co/hTaOEw0B6B
2382,19247844,670056111786074112,4 stretches to do after you take your heels off this weekend: https://t.co/fzFN5Qw1gX https://t.co/bLz7l6MB9i
2383,19247844,670065747977248770,13 times Carrie Bradshaw was totally right about love: https://t.co/ubHWZmSZ9a
2384,19247844,670069959062589441,Here's what @SelenaGomez wore to meet her ex @JustinBieber: https://t.co/FHtkFFoTTP via @teenvogue
2385,19247844,670081426117795841,The scary thing your chapped lips might be telling you: 
https://t.co/BhyJZmABuM via @Allure_magazine,2015-11-27 03:27:16,8,False
2386,19247844,670093347030179841,Books to read during your holiday travel? We've got you covered: https://t.co/X7h6l7Hvc4
2387,19247844,670104897505857536,Seriously
2388,19247844,670116382504263680,The hilarious things you can tell about a guy just from his sweater choices: https://t.co/mTrUedQXE1 https://t.co/eXxllhEjdU
2389,19247844,670128033253220352,Could this one thing be the key to a happier relationship? https://t.co/hmpoAPVKhj https://t.co/0SMZran4tl
2390,19247844,670139813161525248,11 top trainers share the best workout songs of the moment: https://t.co/IN06o3Kc4K https://t.co/8ydLP57R89
2391,19247844,670151260918710272,We love @RitaOra's updo?but we can't be the only ones who think it looks a little like a mountain of fro-yo: https://t.co/ul4idrwABy
2392,19247844,670162891266498560,The Ballerina Project: We're a little obsessed with these stunning photos. See for yourself: https://t.co/Qh6SwArgSO https://t.co/xeF5Mx9ufb
2393,19247844,670174328542142464,21 perfectly Pinteresting beauty quotes hair and makeup junkies live by: https://t.co/r1FLlnyJvY https://t.co/KJo3Pl37x0
2394,19247844,670186111235436544,It's official?@NaomiCampbell has ABSOLUTELY still got it: 
https://t.co/ZbluH8Fry6 via @GQmagazine,2015-11-27 10:23:15,5,False
2395,19247844,670197754065494016,Aw! @MileyCyrus helped her ex-fiance Liam Hemsworth adopt a really adorable puppy: https://t.co/PzSw7alRtw https://t.co/aRaNmutU1t
2396,19247844,670209639133368320,Science says this 20-song @Spotify playlist can help you wake up in the morning: https://t.co/fIxNq4URdH https://t.co/OJYPYt6BYy
2397,19247844,670221255501594624,8 things to keep in a bathroom fridge?and yes
2398,19247844,670232773832138753,15 Apple Watch apps that can help improve your lifestyle: https://t.co/FLYu9eVqVF
2399,19247844,670244641984413698,This online database helps you find out companies' maternity leave policies: https://t.co/2cAgJNUdzP
2400,19247844,670256064567357440,Why you should never underestimate the power of an oversized scarf:  
https://t.co/x0Mt5Ut7ON,2015-11-27 15:01:13,21,False
2401,19247844,670268001380343810,I got a facial at the airport?here's what happened: 
https://t.co/AIaOtF83OH Via @allure_magazine,2015-11-27 15:48:39,4,False
2402,19247844,670279933445414912,Sure
2403,19247844,670291422554230784,10 misconceptions about Islam that Muslim Americans are tired of hearing: https://t.co/QMlAJlvjUG via @TeenVogue
2404,19247844,670303239192117249,If you're not multi-masking
2405,19247844,670314975135690752,Finally! Facebook's newest tool is here to help you out when your ex is all up in your news feed: https://t.co/rc1cPbB8FM
2406,19247844,670326347403796480,From subtle to dramatic
2407,19247844,670330692534947840,Oh baby! Anne Hathaway is pregnant: https://t.co/ZK1dNnVGsH
2408,19247844,670335822000992256,Bright eyeshadow?not just for the runway! Here's how to make it work IRL: https://t.co/1oXNCIq41X https://t.co/b6Nhp43hxQ
2409,19247844,670339994364551170,#ThanksgivingWithBeautyJunkies: Truths only the hair and makeup obsessed know https://t.co/n0INohpCQM
2410,19247844,670344913364602881,Could your tone of voice predict how long your relationship will last? https://t.co/3qoMLJc4Kl
2411,19247844,670350035259957248,The best celeb Instagrams of Thanksgiving
2412,19247844,670355177401131008,.@iamBeckyG put together the ultimate holiday playlist for us
2413,19247844,670359448033075200,3 tips to help resolve literally any fight with your mother-in-law: https://t.co/AhlwfXNbFH
2414,19247844,670363851523756032,Easy work-to-party beauty upgrades: https://t.co/HQdXqN0xDB https://t.co/ljGWZgqgFw
2415,19247844,670369041287114754,Jimmy Fallon and Rashida Jones do holiday parodies of your favorite songs
2416,19247844,670373945342877696,DIY beauty recipes to use up those Thanksgiving leftovers:  https://t.co/2A3CTqzVuk
2417,19247844,670386025542348800,Don't let the cold get you down! 25 perfect winter date night outfit ideas: https://t.co/D6h5wMIGO5
2418,19247844,670397774593196032,Inside @KylieJenner's closets?and yes
2419,19247844,670409391821217792,Spotted: 10 perfect party dresses inspired by your favorite Upper East Siders. XOXO?you know you love them. https://t.co/fP7Fi9Vkll
2420,19247844,670413022112964608,Everything we know so far about the shooting at Planned Parenthood in Colorado Springs: https://t.co/opT6FEjDd9
2421,19247844,670424806295248896,Why are all these young professionals living in trucks? https://t.co/DkkcllrfOG https://t.co/7cmzVa9uux
2422,19247844,670436265133785088,Not 100 percent straight? You're not alone: https://t.co/XS2LJUFXad
2423,19247844,670447965186744320,Your shower water might be sabotaging your hair?here's what to do about it: https://t.co/S3IyV153Tz https://t.co/vSVGMo83nD
2424,19247844,670459673351442432,One easy mental trick to help you deal with tough times: https://t.co/jCsqq02M3Z
2425,19247844,670471415762698240,If you like this
2426,19247844,670483166105325569,Why one company gives expecting moms a $2
2427,19247844,670494903537967104,Forget fish gape! The newest selfie (video!) trick is... https://t.co/2mmpETksFx https://t.co/v1S1iaHLtf
2428,19247844,670506679444873217,3 tips to get the most out of your cleansing oils: https://t.co/VTdp72wdiU
2429,19247844,670518126690369536,You need to see @ArianaGrande's response to her body-shamers on Twitter: https://t.co/gwOfM2Gf9n https://t.co/sW3RgQxry4
2430,19247844,670529958083764225,These celebrity moms and daughters are beauty twins: https://t.co/v7OkPyrOzC https://t.co/Hd1jOrglXm
2431,19247844,670541741091635200,How to pick the right exfoliator for your skin: https://t.co/urLvg8nxLC https://t.co/blePFkgqDT
2432,19247844,670553306192850944,Angelina Jolie's tricks for the prettiest neutral nails: https://t.co/aybkmPDfgc https://t.co/a4oWnJOl46
2433,19247844,670564707523235840,The safest?and riskiest?types of seafood to eat: https://t.co/TpFXr6oayR https://t.co/qpfRjhJDD1
2434,19247844,670576615722717184,Guys are now decorating their beards with glitter and we are SO totally fine with that: https://t.co/9euUbC3Q4E https://t.co/zwFo9aFX4D
2435,19247844,670588245869207552,MAJOR new Game of Thrones spoilers have emerged?and they involve Jon Snow: https://t.co/jCTrHzY4bJ https://t.co/KNRfhmcIJe
2436,19247844,670600073181593600,Calling all vegans! @BenAndJerrys is making ice-cream with almond milk: https://t.co/nLNCMLa4KI https://t.co/hzpuPVxXHM
2437,19247844,670611782948544512,6 IVF facts you should know before trying to get pregnant: https://t.co/pyVvMtao6K https://t.co/kfnWAHxpON
2438,19247844,670623151135563776,1 @TwoBirdsMaids dress + 14 Glamour staffers + 17 styles = gorgeous
2439,19247844,670634617209270272,How @AmandaSeyfried gets ready in 2 minutes flat?seriously: https://t.co/FFUi2SovLL https://t.co/KUjRoDEegT
2440,19247844,670646318935760897,Beware! ?? The 6 riskiest foods to eat when it comes to food-borne bacteria: https://t.co/udEODqcG68
2441,19247844,670648552473927684,Here's what Selena Gomez has to say about those Zayn Malik dating rumors: https://t.co/KMiOEcswUt https://t.co/fVqlyDCeD8
2442,19247844,670652134531158017,All of the Thanksgiving leftovers in the world can?t compete with this Adele news: https://t.co/TdYhTz0WG6 https://t.co/Sq56jjxE7U
2443,19247844,670658951537680384,Could your tone of voice predict how long your relationship will last? https://t.co/YTYD0tVRbf
2444,19247844,670670350288424960,Spotted: 10 perfect party dresses inspired by your favorite Upper East Siders. XOXO?you know you love them. https://t.co/yRd76ENJkR
2445,19247844,670682286992580608,Don't let the cold get you down! 25 perfect winter date night outfit ideas: https://t.co/bn10C4i64x
2446,19247844,670694068767322113,10 tech-y accessories for your gadget-loving friends:  https://t.co/4EpkJEgQyv https://t.co/g7MXdh3krr
2447,19247844,670705784007860225,Calling all vegans! @BenAndJerrys is making ice-cream with almond milk: https://t.co/DBDCQP5GTU https://t.co/QapKs0G2Zt
2448,19247844,670717442881142784,Beware! ?? The 6 riskiest foods to eat when it comes to food-borne bacteria: https://t.co/5Sm09BiFGi
2449,19247844,670729047735992320,Eye makeup is officially back
2450,19247844,670740681439076352,17 fun home decor gift ideas that your friends will love: https://t.co/zs1Xwm7hWI
2451,19247844,670752304396677122,Yikes! This terrifying birth control mix-up lead to more than 100 unplanned pregnancies: https://t.co/CPMPkVAmL3
2452,19247844,670763950972272641,The 25 best cities for starting a business: https://t.co/KFY05iuq9r https://t.co/S2GaLvAyA9
2453,19247844,670775800069791744,These 17 travel goods will make your next weekend getaway way better
2454,19247844,670787486017277953,Holiday shopping time is here! 19 gift ideas for the travel junkie on your list: https://t.co/bfo8cuKwjg https://t.co/1SQPM6oERd
2455,19247844,670798885141508096,What would you do if your boyfriend outsourced proposing marriage?to his best friend? https://t.co/e28l8S8THx https://t.co/CJugdyYyC2
2456,19247844,670810777348153344,Do "hot" workouts really burn more calories? https://t.co/cBSiMFWhAR
2457,19247844,670822592123662336,Braids are getting way edgier this fall?here's proof: https://t.co/x4xnmHRpfu https://t.co/fRfoO48LLI
2458,19247844,670834257355481088,What exactly is going on with #DWTS this season? https://t.co/KzAwqK1LMx
2459,19247844,670846011494014976,#Scandal's wild plot twist was something that hasn't happened on TV in 43 years: https://t.co/9pvNRk0VQo
2460,19247844,670857651757125632,Shy about dating apps? This one lets members set one another up: https://t.co/OW7JZTlodS
2461,19247844,670869384525709312,Super cute hostess gift ideas from @RWitherspoon
2462,19247844,670880915615293440,Glamour staffers on all the feels we haven't felt since school portrait day back in the 90's: https://t.co/cE2MbFIXj5
2463,19247844,670892740876615680,This is the best day and time to use Tinder: https://t.co/1DtO5nqx8L
2464,19247844,670904146749464576,15 life-changing beauty tips that every woman should know?you can thank us later: https://t.co/CLtQ2eFfuq https://t.co/wT1fQ1KF5r
2465,19247844,670915762161360897,???? @ZoeSaldana is the latest celeb to join the rainbow hair club: https://t.co/vH5WaMBBGt https://t.co/KqpgFdkRyP
2466,19247844,670927137268965376,15 life-changing beauty tips that every woman should know?you can thank us later: https://t.co/456LFfJyfq https://t.co/hy8agXmeOf
2467,19247844,670938917965848576,The humble center part is a lot more versatile than you might think: https://t.co/DiNAmcb9G3 https://t.co/Tyml6Sa6Zu
2468,19247844,670950399482929152,Not 100 percent straight? You're not alone: https://t.co/XEr4vTIHL6
2469,19247844,670962005092786176,#TGIT fans
2470,19247844,670973621192495104,Beauty tips and tricks straight from the @VictoriasSecret angels:  https://t.co/e1qg8n6qKx https://t.co/O8GOxRD09P
2471,19247844,670982952076124160,Congrats
2472,19247844,670994824447844352,How millennials are changing the concept of a traditional family unit: https://t.co/hCcns7LTZ1 https://t.co/uppHZIFIMy
2473,19247844,671004467760877568,Prepare for royal cuteness overload! New photos of Princess Charlotte are here: https://t.co/gV1TG43ECC
2474,19247844,671015914662436864,6 fascinating things we bet you never knew about @SJP: https://t.co/cCeKgXvWSN https://t.co/fSdH8tDQAG
2475,19247844,671027713067646977,The one surefire way to tell if you're about to get a job offer: https://t.co/V8xGQpVFAF https://t.co/V7lUt5kkWv
2476,19247844,671039301887598597,15 adorable dogs who have more?like
2477,19247844,671054045948346369,We partnered with @Gilt to give you a surprise every day from Dec 1-Dec 12th! Register here: https://t.co/X8IY6xtZ4I https://t.co/9Xo5SvV0QL
2478,19247844,671065587938914304,The Internet has a few feelings about Reese's "christmas tree" peanut butter cups this year: https://t.co/nUI03yaFoD
2479,19247844,671089168316039170,The ultimate guide to choosing the right foundation: https://t.co/LrewvcORSu
2480,19247844,671100810462420994,From @StarWars to @ZoolanderMovie
2481,19247844,671112365824454656,Hosting Friendsgiving this year? You'll need our game plan: https://t.co/HGBYxVSknd
2482,19247844,671124243552337921,Watch what happens when @NBCDays fans meet their favorite actors: https://t.co/5sJeqT5g4l
2483,19247844,671135883425398784,We know mornings are tough?so we made an app to save you five minutes every day. Meet Coat?: https://t.co/uHo5VPRbVy https://t.co/Ip39ANClHh
2484,19247844,671159181534195712,What it's REALLY like to float in a sensory-deprivation tank:  https://t.co/TaJxJIdvTn
2485,19247844,671170759805521921,Should you wait until after the holidays to break up
2486,19247844,671182623797022720,We can't get over the names of @SimonCowell's three tiny dogs: https://t.co/YzqNCtMj5A https://t.co/7f1iAuwS8R
2487,19247844,671194075903692800,From @StarWars to @ZoolanderMovie
2488,19247844,671217143439081472,How to balance all those Tinder dates?and still find time for your friends: https://t.co/lUnslEzXBA
2489,19247844,671338793732087809,We hardly recognized Naomi Watts as a redhead for her latest role: https://t.co/69LFEkNSQX https://t.co/OoffNToR1G
2490,19247844,671343154100985856,Cyber Monday: The best beauty sales to shop today https://t.co/afT7hyeC57
2491,19247844,671349230229962752,SPONSORED: Shop the @LEVIS Cyber Monday Sale. Up to 40% off sitewide
2492,19247844,671353638435037185,The #PlannedParenthood shooting is only the latest in a surge of violence against abortion providers: https://t.co/2ypshdN9zk
2493,19247844,671358057436340224,See all 3 shades of @KylieJenner's lip kit?it's launching today! https://t.co/pnkAMjBYch https://t.co/PMkIxak0XO
2494,19247844,671361992339431424,The best Cyber Monday fashion sales to shop today: https://t.co/e4Y1XguFUv
2495,19247844,671365935207419904,On again? Perhaps... Check out the pics from @KourtneyKardash and @ScottDisick's weekend: https://t.co/q6ZiugrW7s https://t.co/JnXOBzNLnD
2496,19247844,671369850552459264,Yup
2497,19247844,671374694315106305,Aww! Before her dog died
2498,19247844,671378708503109632,Why do so many girls lack confidence in their careers? A new study investigates: https://t.co/JRyDkU9YK3
2499,19247844,671382573755539457,Too cute?why @SalmaHayek's daughter is growing her hair for a cancer charity: https://t.co/BAuecwYDI4
2500,19247844,671386477939564545,We just found those workout pants that @KylieJenner and @KhloeKardashian are always wearing: https://t.co/8pcCBrWRyI https://t.co/rD4ZLdcuBO
2501,19247844,671394049245495296,RT @glamour_fashion: .@GigiHadid and @ZaynMalik got matchy-matchy for date night: https://t.co/OWo55ZrJv9 https://t.co/SdDD2a6lzQ
2502,19247844,671397386502148098,Cafe etiquette for you and your laptop to ensure you're not that loitering jerk: https://t.co/Tia1ImuONM https://t.co/9a0zr2wnLO
2503,19247844,671399888542932992,.@AmySchumer broke the internet in the best way possible with this stunning nearly-nude photo: https://t.co/5r8qkR06Z0
2504,19247844,671407219448143876,You can stop searching now?this is the only cookie recipe you need for the holidays: https://t.co/ga5X5Cytdm https://t.co/p8bUvRslWQ
2505,19247844,671412292043595776,It's our very own #CyberMonday sale! Get 12 issues of Glamour for just $7.50: https://t.co/2q9G2Yhuw7 https://t.co/nsPeVGqw7g
2506,19247844,671416270210899968,.@KylieJenner explains why she likes @caitlyn_jenner more than Bruce: https://t.co/nqxtwsfFwy https://t.co/Ao16kumIDI
2507,19247844,671421454873948161,Cyber Monday: The best beauty sales to shop today https://t.co/9UCzWuCcKF
2508,19247844,671425690181476352,What does it mean that only 3% of Americans are financial risk-takers? https://t.co/d8lFHyg5hT
2509,19247844,671429792949018624,Watch @BritneySpears dance gracefully to @Adele in this new video: https://t.co/nwJO1dsLm2 https://t.co/f3xlt0fPaA
2510,19247844,671433833070358528,.@AmySchumer got nearly naked in this stunning Annie Leibovitz photo for Pirelli's 2016 calendar: https://t.co/bj1pDEK05r
2511,19247844,671438153069305856,Craziest episode of @SHO_TheAffair ever? Yeah
2512,19247844,671442473080725504,22 gift ideas your fitness-loving friends will love: https://t.co/ijad8Bp7kG https://t.co/DGcmPUXpLI
2513,19247844,671447614555078656,Singer @Halsey just shocked us by going brunette: https://t.co/BeWwruJgnm https://t.co/Svm9GFs7Ih
2514,19247844,671458042983092224,Prepare for royal cuteness overload! New photos of Princess Charlotte are here: https://t.co/ad5ydfUl3U
2515,19247844,671463169827725312,Mystery solved! The reason why thin eyebrows were so hot in the '90s: https://t.co/VLKrooGnge https://t.co/MUYlh0f1Dj
2516,19247844,671467258200371200,Can you guess the Kardashian-Jenner sister from just their eye makeup? https://t.co/VpVjuwrUvJ https://t.co/sJJuyapvWp
2517,19247844,671472408872755200,.@SelenaGomez wore colored contacts again and looks COMPLETELY different: https://t.co/PaKnMlfGot https://t.co/2L5sp3zTOw
2518,19247844,688436682962694144,.@ddlovato has a new makeup line?and not one product costs a penny over $5: https://t.co/726cXdXVrr https://t.co/pshcoDAPKo
2519,19247844,688448839121027072,Don't let the bed bugs bite! The 50 cities with the worst infestations: https://t.co/oynK3Grxi6 https://t.co/l3aZEEX1yM
2520,19247844,688461026111696896,5 beauty products that work on literally everyone?no
2521,19247844,688472406621552643,Even Nicki herself approved of @Adele rapping @NICKIMINAJ in #CarpoolKaraoke: https://t.co/QcP0CXfrIJ
2522,19247844,688484435017207808,The comprehensive guide to all the new @netflix original series debuting this year: https://t.co/VSEB88CK4O https://t.co/qcsJnJSvbv
2523,19247844,688496026081189888,The comprehensive guide to all the new @netflix original series debuting this year: https://t.co/1ewVSgNFqG https://t.co/uGjalI9P9j
